,timestamp,value
4349,2015-03-14 00:07:53,77
4350,2015-03-14 00:12:53,51
4351,2015-03-14 00:17:53,41
4352,2015-03-14 00:22:53,46
4353,2015-03-14 00:27:53,54
4354,2015-03-14 00:32:53,53
4355,2015-03-14 00:37:53,34
4356,2015-03-14 00:42:53,53
4357,2015-03-14 00:47:53,72
4358,2015-03-14 00:52:53,55
4359,2015-03-14 00:57:53,39
4360,2015-03-14 01:02:53,36
4361,2015-03-14 01:07:53,38
4362,2015-03-14 01:12:53,51
4363,2015-03-14 01:17:53,31
4364,2015-03-14 01:22:53,15
4365,2015-03-14 01:27:53,45
4366,2015-03-14 01:32:53,42
4367,2015-03-14 01:37:53,2365
4368,2015-03-14 01:42:53,1088
4369,2015-03-14 01:47:53,710
4370,2015-03-14 01:52:53,451
4371,2015-03-14 01:57:53,369
4372,2015-03-14 02:02:53,232
4373,2015-03-14 02:07:53,189
4374,2015-03-14 02:12:53,149
4375,2015-03-14 02:17:53,126
4376,2015-03-14 02:22:53,106
4377,2015-03-14 02:27:53,88
4378,2015-03-14 02:32:53,489
4379,2015-03-14 02:37:53,357
4380,2015-03-14 02:42:53,61
4381,2015-03-14 02:47:53,70
4382,2015-03-14 02:52:53,62
4383,2015-03-14 02:57:53,55
4384,2015-03-14 03:02:53,37
4385,2015-03-14 03:07:53,61
4386,2015-03-14 03:12:53,60
4387,2015-03-14 03:17:53,39
4388,2015-03-14 03:22:53,21
4389,2015-03-14 03:27:53,39
4390,2015-03-14 03:32:53,50
4391,2015-03-14 03:37:53,29
4392,2015-03-14 03:42:53,34
4393,2015-03-14 03:47:53,42
4394,2015-03-14 03:52:53,26
4395,2015-03-14 03:57:53,45
4396,2015-03-14 04:02:53,30
4397,2015-03-14 04:07:53,35
4398,2015-03-14 04:12:53,35
4399,2015-03-14 04:17:53,22
4400,2015-03-14 04:22:53,28
4401,2015-03-14 04:27:53,21
4402,2015-03-14 04:32:53,18
4403,2015-03-14 04:37:53,25
4404,2015-03-14 04:42:53,39
4405,2015-03-14 04:47:53,22
4406,2015-03-14 04:52:53,27
4407,2015-03-14 04:57:53,43
4408,2015-03-14 05:02:53,36
4409,2015-03-14 05:07:53,28
4410,2015-03-14 05:12:53,23
4411,2015-03-14 05:17:53,14
4412,2015-03-14 05:22:53,24
4413,2015-03-14 05:27:53,24
4414,2015-03-14 05:32:53,29
4415,2015-03-14 05:37:53,20
4416,2015-03-14 05:42:53,15
4417,2015-03-14 05:47:53,24
4418,2015-03-14 05:52:53,22
4419,2015-03-14 05:57:53,29
4420,2015-03-14 06:02:53,26
4421,2015-03-14 06:07:53,58
4422,2015-03-14 06:12:53,50
4423,2015-03-14 06:17:53,52
4424,2015-03-14 06:22:53,78
4425,2015-03-14 06:27:53,66
4426,2015-03-14 06:32:53,22
4427,2015-03-14 06:37:53,15
4428,2015-03-14 06:42:53,21
4429,2015-03-14 06:47:53,20
4430,2015-03-14 06:52:53,24
4431,2015-03-14 06:57:53,21
4432,2015-03-14 07:02:53,17
4433,2015-03-14 07:07:53,31
4434,2015-03-14 07:12:53,33
4435,2015-03-14 07:17:53,36
4436,2015-03-14 07:22:53,18
4437,2015-03-14 07:27:53,28
4438,2015-03-14 07:32:53,40
4439,2015-03-14 07:37:53,30
4440,2015-03-14 07:42:53,19
4441,2015-03-14 07:47:53,34
4442,2015-03-14 07:52:53,50
4443,2015-03-14 07:57:53,39
4444,2015-03-14 08:02:53,36
4445,2015-03-14 08:07:53,26
4446,2015-03-14 08:12:53,40
4447,2015-03-14 08:17:53,39
4448,2015-03-14 08:22:53,22
4449,2015-03-14 08:27:53,26
4450,2015-03-14 08:32:53,31
4451,2015-03-14 08:37:53,30
4452,2015-03-14 08:42:53,29
4453,2015-03-14 08:47:53,1241
4454,2015-03-14 08:52:53,1843
4455,2015-03-14 08:57:53,458
4456,2015-03-14 09:02:53,2361
4457,2015-03-14 09:07:53,482
4458,2015-03-14 09:12:53,29
4459,2015-03-14 09:17:53,24
4460,2015-03-14 09:22:53,28
4461,2015-03-14 09:27:53,25
4462,2015-03-14 09:32:53,28
4463,2015-03-14 09:37:53,41
4464,2015-03-14 09:42:53,43
4465,2015-03-14 09:47:53,38
4466,2015-03-14 09:52:53,52
4467,2015-03-14 09:57:53,49
4468,2015-03-14 10:02:53,46
4469,2015-03-14 10:07:53,47
4470,2015-03-14 10:12:53,71
4471,2015-03-14 10:17:53,23
4472,2015-03-14 10:22:53,27
4473,2015-03-14 10:27:53,32
4474,2015-03-14 10:32:53,21
4475,2015-03-14 10:37:53,30
4476,2015-03-14 10:42:53,21
4477,2015-03-14 10:47:53,24
4478,2015-03-14 10:52:53,31
4479,2015-03-14 10:57:53,40
4480,2015-03-14 11:02:53,26
4481,2015-03-14 11:07:53,15
4482,2015-03-14 11:12:53,23
4483,2015-03-14 11:17:53,20
4484,2015-03-14 11:22:53,35
4485,2015-03-14 11:27:53,37
4486,2015-03-14 11:32:53,47
4487,2015-03-14 11:37:53,53
4488,2015-03-14 11:42:53,57
4489,2015-03-14 11:47:53,53
4490,2015-03-14 11:52:53,22
4491,2015-03-14 11:57:53,30
4492,2015-03-14 12:02:53,25
4493,2015-03-14 12:07:53,34
4494,2015-03-14 12:12:53,28
4495,2015-03-14 12:17:53,25
4496,2015-03-14 12:22:53,26
4497,2015-03-14 12:27:53,32
4498,2015-03-14 12:32:53,39
4499,2015-03-14 12:37:53,26
4500,2015-03-14 12:42:53,35
4501,2015-03-14 12:47:53,36
4502,2015-03-14 12:52:53,25
4503,2015-03-14 12:57:53,31
4504,2015-03-14 13:02:53,44
4505,2015-03-14 13:07:53,72
4506,2015-03-14 13:12:53,43
4507,2015-03-14 13:17:53,40
4508,2015-03-14 13:22:53,24
4509,2015-03-14 13:27:53,31
4510,2015-03-14 13:32:53,35
4511,2015-03-14 13:37:53,23
4512,2015-03-14 13:42:53,20
4513,2015-03-14 13:47:53,38
4514,2015-03-14 13:52:53,43
4515,2015-03-14 13:57:53,39
4516,2015-03-14 14:02:53,42
4517,2015-03-14 14:07:53,48
4518,2015-03-14 14:12:53,41
4519,2015-03-14 14:17:53,57
4520,2015-03-14 14:22:53,34
4521,2015-03-14 14:27:53,55
4522,2015-03-14 14:32:53,48
4523,2015-03-14 14:37:53,51
4524,2015-03-14 14:42:53,50
4525,2015-03-14 14:47:53,35
4526,2015-03-14 14:52:53,35
4527,2015-03-14 14:57:53,56
4528,2015-03-14 15:02:53,22
4529,2015-03-14 15:07:53,42
4530,2015-03-14 15:12:53,30
4531,2015-03-14 15:17:53,58
4532,2015-03-14 15:22:53,36
4533,2015-03-14 15:27:53,38
4534,2015-03-14 15:32:53,29
4535,2015-03-14 15:37:53,28
4536,2015-03-14 15:42:53,34
4537,2015-03-14 15:47:53,62
4538,2015-03-14 15:52:53,56
4539,2015-03-14 15:57:53,59
4540,2015-03-14 16:02:53,48
4541,2015-03-14 16:07:53,39
4542,2015-03-14 16:12:53,35
4543,2015-03-14 16:17:53,50
4544,2015-03-14 16:22:53,40
4545,2015-03-14 16:27:53,62
4546,2015-03-14 16:32:53,41
4547,2015-03-14 16:37:53,40
4548,2015-03-14 16:42:53,34
4549,2015-03-14 16:47:53,49
4550,2015-03-14 16:52:53,31
4551,2015-03-14 16:57:53,42
4552,2015-03-14 17:02:53,43
4553,2015-03-14 17:07:53,35
4554,2015-03-14 17:12:53,29
4555,2015-03-14 17:17:53,26
4556,2015-03-14 17:22:53,22
4557,2015-03-14 17:27:53,41
4558,2015-03-14 17:32:53,36
4559,2015-03-14 17:37:53,39
4560,2015-03-14 17:42:53,51
4561,2015-03-14 17:47:53,54
4562,2015-03-14 17:52:53,37
4563,2015-03-14 17:57:53,30
4564,2015-03-14 18:02:53,87
4565,2015-03-14 18:07:53,87
4566,2015-03-14 18:12:53,72
4567,2015-03-14 18:17:53,47
4568,2015-03-14 18:22:53,94
4569,2015-03-14 18:27:53,104
4570,2015-03-14 18:32:53,45
4571,2015-03-14 18:37:53,62
4572,2015-03-14 18:42:53,73
4573,2015-03-14 18:47:53,72
4574,2015-03-14 18:52:53,43
4575,2015-03-14 18:57:53,60
4576,2015-03-14 19:02:53,23
4577,2015-03-14 19:07:53,50
4578,2015-03-14 19:12:53,29
4579,2015-03-14 19:17:53,29
4580,2015-03-14 19:22:53,23
4581,2015-03-14 19:27:53,43
4582,2015-03-14 19:32:53,78
4583,2015-03-14 19:37:53,161
4584,2015-03-14 19:42:53,123
4585,2015-03-14 19:47:53,164
4586,2015-03-14 19:52:53,159
4587,2015-03-14 19:57:53,135
4588,2015-03-14 20:02:53,75
4589,2015-03-14 20:07:53,41
4590,2015-03-14 20:12:53,39
4591,2015-03-14 20:17:53,62
4592,2015-03-14 20:22:53,40
4593,2015-03-14 20:27:53,35
4594,2015-03-14 20:32:53,74
4595,2015-03-14 20:37:53,111
4596,2015-03-14 20:42:53,99
4597,2015-03-14 20:47:53,53
4598,2015-03-14 20:52:53,35
4599,2015-03-14 20:57:53,46
4600,2015-03-14 21:02:53,29
4601,2015-03-14 21:07:53,21
4602,2015-03-14 21:12:53,36
4603,2015-03-14 21:17:53,32
4604,2015-03-14 21:22:53,30
4605,2015-03-14 21:27:53,49
4606,2015-03-14 21:32:53,75
4607,2015-03-14 21:37:53,27
4608,2015-03-14 21:42:53,27
4609,2015-03-14 21:47:53,41
4610,2015-03-14 21:52:53,37
4611,2015-03-14 21:57:53,44
4612,2015-03-14 22:02:53,28
4613,2015-03-14 22:07:53,28
4614,2015-03-14 22:12:53,30
4615,2015-03-14 22:17:53,26
4616,2015-03-14 22:22:53,85
4617,2015-03-14 22:27:53,54
4618,2015-03-14 22:32:53,51
4619,2015-03-14 22:37:53,62
4620,2015-03-14 22:42:53,114
4621,2015-03-14 22:47:53,85
4622,2015-03-14 22:52:53,49
4623,2015-03-14 22:57:53,94
4624,2015-03-14 23:02:53,75
4625,2015-03-14 23:07:53,59
4626,2015-03-14 23:12:53,60
4627,2015-03-14 23:17:53,59
4628,2015-03-14 23:22:53,29
4629,2015-03-14 23:27:53,41
4630,2015-03-14 23:32:53,49
4631,2015-03-14 23:37:53,57
4632,2015-03-14 23:42:53,52
4633,2015-03-14 23:47:53,33
4634,2015-03-14 23:52:53,25
4635,2015-03-14 23:57:53,40
4636,2015-03-15 00:02:53,34
4637,2015-03-15 00:07:53,38
4638,2015-03-15 00:12:53,26
4639,2015-03-15 00:17:53,25
4640,2015-03-15 00:22:53,15
4641,2015-03-15 00:27:53,42
4642,2015-03-15 00:32:53,48
4643,2015-03-15 00:37:53,28
4644,2015-03-15 00:42:53,29
4645,2015-03-15 00:47:53,22
4646,2015-03-15 00:52:53,39
4647,2015-03-15 00:57:53,51
4648,2015-03-15 01:02:53,39
4649,2015-03-15 01:07:53,28
4650,2015-03-15 01:12:53,54
4651,2015-03-15 01:17:53,33
4652,2015-03-15 01:22:53,29
4653,2015-03-15 01:27:53,20
4654,2015-03-15 01:32:53,35
4655,2015-03-15 01:37:53,25
4656,2015-03-15 01:42:53,31
4657,2015-03-15 01:47:53,27
4658,2015-03-15 01:52:53,36
4659,2015-03-15 01:57:53,19
4660,2015-03-15 02:02:53,29
4661,2015-03-15 02:07:53,31
4662,2015-03-15 02:12:53,31
4663,2015-03-15 02:17:53,16
4664,2015-03-15 02:22:53,25
4665,2015-03-15 02:27:53,63
4666,2015-03-15 02:32:53,48
4667,2015-03-15 02:37:53,27
4668,2015-03-15 02:42:53,21
4669,2015-03-15 02:47:53,35
4670,2015-03-15 02:52:53,13
4671,2015-03-15 02:57:53,43
4672,2015-03-15 03:02:53,24
4673,2015-03-15 03:07:53,23
4674,2015-03-15 03:12:53,28
4675,2015-03-15 03:17:53,18
4676,2015-03-15 03:22:53,24
4677,2015-03-15 03:27:53,21
4678,2015-03-15 03:32:53,22
4679,2015-03-15 03:37:53,23
4680,2015-03-15 03:42:53,23
4681,2015-03-15 03:47:53,11
4682,2015-03-15 03:52:53,16
4683,2015-03-15 03:57:53,8
4684,2015-03-15 04:02:53,11
4685,2015-03-15 04:07:53,14
4686,2015-03-15 04:12:53,23
4687,2015-03-15 04:17:53,11
4688,2015-03-15 04:22:53,16
4689,2015-03-15 04:27:53,14
4690,2015-03-15 04:32:53,13
4691,2015-03-15 04:37:53,16
4692,2015-03-15 04:42:53,14
4693,2015-03-15 04:47:53,21
4694,2015-03-15 04:52:53,26
4695,2015-03-15 04:57:53,38
4696,2015-03-15 05:02:53,30
4697,2015-03-15 05:07:53,29
4698,2015-03-15 05:12:53,19
4699,2015-03-15 05:17:53,26
4700,2015-03-15 05:22:53,18
4701,2015-03-15 05:27:53,28
4702,2015-03-15 05:32:53,11
4703,2015-03-15 05:37:53,10
4704,2015-03-15 05:42:53,13
4705,2015-03-15 05:47:53,7
4706,2015-03-15 05:52:53,20
4707,2015-03-15 05:57:53,41
4708,2015-03-15 06:02:53,12
4709,2015-03-15 06:07:53,13
4710,2015-03-15 06:12:53,24
4711,2015-03-15 06:17:53,9
4712,2015-03-15 06:22:53,7
4713,2015-03-15 06:27:53,20
4714,2015-03-15 06:32:53,46
4715,2015-03-15 06:37:53,48
4716,2015-03-15 06:42:53,44
4717,2015-03-15 06:47:53,53
4718,2015-03-15 06:52:53,45
4719,2015-03-15 06:57:53,23
4720,2015-03-15 07:02:53,7
4721,2015-03-15 07:07:53,7
4722,2015-03-15 07:12:53,10
4723,2015-03-15 07:17:53,15
4724,2015-03-15 07:22:53,12
4725,2015-03-15 07:27:53,8
4726,2015-03-15 07:32:53,19
4727,2015-03-15 07:37:53,22
4728,2015-03-15 07:42:53,43
4729,2015-03-15 07:47:53,56
4730,2015-03-15 07:52:53,31
4731,2015-03-15 07:57:53,25
4732,2015-03-15 08:02:53,9
4733,2015-03-15 08:07:53,13
4734,2015-03-15 08:12:53,11
4735,2015-03-15 08:17:53,19
4736,2015-03-15 08:22:53,9
4737,2015-03-15 08:27:53,18
4738,2015-03-15 08:32:53,7
4739,2015-03-15 08:37:53,19
4740,2015-03-15 08:42:53,12
4741,2015-03-15 08:47:53,5
4742,2015-03-15 08:52:53,7
4743,2015-03-15 08:57:53,24
4744,2015-03-15 09:02:53,19
4745,2015-03-15 09:07:53,9
4746,2015-03-15 09:12:53,12
4747,2015-03-15 09:17:53,10
4748,2015-03-15 09:22:53,18
4749,2015-03-15 09:27:53,16
4750,2015-03-15 09:32:53,5
4751,2015-03-15 09:37:53,18
4752,2015-03-15 09:42:53,21
4753,2015-03-15 09:47:53,11
4754,2015-03-15 09:52:53,20
4755,2015-03-15 09:57:53,31
4756,2015-03-15 10:02:53,12
4757,2015-03-15 10:07:53,18
4758,2015-03-15 10:12:53,11
4759,2015-03-15 10:17:53,12
4760,2015-03-15 10:22:53,11
4761,2015-03-15 10:27:53,17
4762,2015-03-15 10:32:53,11
4763,2015-03-15 10:37:53,10
4764,2015-03-15 10:42:53,19
4765,2015-03-15 10:47:53,18
4766,2015-03-15 10:52:53,9
4767,2015-03-15 10:57:53,32
4768,2015-03-15 11:02:53,18
4769,2015-03-15 11:07:53,20
4770,2015-03-15 11:12:53,17
4771,2015-03-15 11:17:53,49
4772,2015-03-15 11:22:53,14
4773,2015-03-15 11:27:53,17
4774,2015-03-15 11:32:53,19
4775,2015-03-15 11:37:53,23
4776,2015-03-15 11:42:53,20
4777,2015-03-15 11:47:53,48
4778,2015-03-15 11:52:53,29
4779,2015-03-15 11:57:53,28
4780,2015-03-15 12:02:53,30
4781,2015-03-15 12:07:53,26
4782,2015-03-15 12:12:53,46
4783,2015-03-15 12:17:53,43
4784,2015-03-15 12:22:53,73
4785,2015-03-15 12:27:53,45
4786,2015-03-15 12:32:53,75
4787,2015-03-15 12:37:53,139
4788,2015-03-15 12:42:53,64
4789,2015-03-15 12:47:53,58
4790,2015-03-15 12:52:53,45
4791,2015-03-15 12:57:53,35
4792,2015-03-15 13:02:53,38
4793,2015-03-15 13:07:53,25
4794,2015-03-15 13:12:53,42
4795,2015-03-15 13:17:53,36
4796,2015-03-15 13:22:53,27
4797,2015-03-15 13:27:53,31
4798,2015-03-15 13:32:53,45
4799,2015-03-15 13:37:53,43
4800,2015-03-15 13:42:53,48
4801,2015-03-15 13:47:53,47
4802,2015-03-15 13:52:53,27
4803,2015-03-15 13:57:53,61
4804,2015-03-15 14:02:53,67
4805,2015-03-15 14:07:53,52
4806,2015-03-15 14:12:53,40
4807,2015-03-15 14:17:53,85
4808,2015-03-15 14:22:53,58
4809,2015-03-15 14:27:53,45
4810,2015-03-15 14:32:53,68
4811,2015-03-15 14:37:53,96
4812,2015-03-15 14:42:53,21
4813,2015-03-15 14:47:53,25
4814,2015-03-15 14:52:53,28
4815,2015-03-15 14:57:53,51
4816,2015-03-15 15:02:53,40
4817,2015-03-15 15:07:53,36
4818,2015-03-15 15:12:53,41
4819,2015-03-15 15:17:53,44
4820,2015-03-15 15:22:53,49
4821,2015-03-15 15:27:53,46
4822,2015-03-15 15:32:53,74
4823,2015-03-15 15:37:53,69
4824,2015-03-15 15:42:53,88
4825,2015-03-15 15:47:53,48
4826,2015-03-15 15:52:53,88
4827,2015-03-15 15:57:53,51
4828,2015-03-15 16:02:53,44
4829,2015-03-15 16:07:53,31
4830,2015-03-15 16:12:53,2887
4831,2015-03-15 16:17:53,674
4832,2015-03-15 16:22:53,520
4833,2015-03-15 16:27:53,380
4834,2015-03-15 16:32:53,268
4835,2015-03-15 16:37:53,275
4836,2015-03-15 16:42:53,245
4837,2015-03-15 16:47:53,307
4838,2015-03-15 16:52:53,261
4839,2015-03-15 16:57:53,302
4840,2015-03-15 17:02:53,290
4841,2015-03-15 17:07:53,186
4842,2015-03-15 17:12:53,135
4843,2015-03-15 17:17:53,136
4844,2015-03-15 17:22:53,132
4845,2015-03-15 17:27:53,179
4846,2015-03-15 17:32:53,153
4847,2015-03-15 17:37:53,216
4848,2015-03-15 17:42:53,123
4849,2015-03-15 17:47:53,104
4850,2015-03-15 17:52:53,68
4851,2015-03-15 17:57:53,86
4852,2015-03-15 18:02:53,96
4853,2015-03-15 18:07:53,84
4854,2015-03-15 18:12:53,72
4855,2015-03-15 18:17:53,115
4856,2015-03-15 18:22:53,124
4857,2015-03-15 18:27:53,126
4858,2015-03-15 18:32:53,115
4859,2015-03-15 18:37:53,77
4860,2015-03-15 18:42:53,102
4861,2015-03-15 18:47:53,86
4862,2015-03-15 18:52:53,104
4863,2015-03-15 18:57:53,76
4864,2015-03-15 19:02:53,59
4865,2015-03-15 19:07:53,58
4866,2015-03-15 19:12:53,42
4867,2015-03-15 19:17:53,65
4868,2015-03-15 19:22:53,55
4869,2015-03-15 19:27:53,51
4870,2015-03-15 19:32:53,48
4871,2015-03-15 19:37:53,86
4872,2015-03-15 19:42:53,44
4873,2015-03-15 19:47:53,34
4874,2015-03-15 19:52:53,43
4875,2015-03-15 19:57:53,70
4876,2015-03-15 20:02:53,42
4877,2015-03-15 20:07:53,66
4878,2015-03-15 20:12:53,108
4879,2015-03-15 20:17:53,37
4880,2015-03-15 20:22:53,37
4881,2015-03-15 20:27:53,44
4882,2015-03-15 20:32:53,66
4883,2015-03-15 20:37:53,41
4884,2015-03-15 20:42:53,40
4885,2015-03-15 20:47:53,42
4886,2015-03-15 20:52:53,46
4887,2015-03-15 20:57:53,65
4888,2015-03-15 21:02:53,47
4889,2015-03-15 21:07:53,38
4890,2015-03-15 21:12:53,43
4891,2015-03-15 21:17:53,58
4892,2015-03-15 21:22:53,74
4893,2015-03-15 21:27:53,39
4894,2015-03-15 21:32:53,68
4895,2015-03-15 21:37:53,143
4896,2015-03-15 21:42:53,85
4897,2015-03-15 21:47:53,95
4898,2015-03-15 21:52:53,74
4899,2015-03-15 21:57:53,136
4900,2015-03-15 22:02:53,80
4901,2015-03-15 22:07:53,93
4902,2015-03-15 22:12:53,53
4903,2015-03-15 22:17:53,119
4904,2015-03-15 22:22:53,71
4905,2015-03-15 22:27:53,59
4906,2015-03-15 22:32:53,77
4907,2015-03-15 22:37:53,56
4908,2015-03-15 22:42:53,86
4909,2015-03-15 22:47:53,86
4910,2015-03-15 22:52:53,84
4911,2015-03-15 22:57:53,49
4912,2015-03-15 23:02:53,41
4913,2015-03-15 23:07:53,38
4914,2015-03-15 23:12:53,44
4915,2015-03-15 23:17:53,49
4916,2015-03-15 23:22:53,53
4917,2015-03-15 23:27:53,49
4918,2015-03-15 23:32:53,40
4919,2015-03-15 23:37:53,26
4920,2015-03-15 23:42:53,62
4921,2015-03-15 23:47:53,69
4922,2015-03-15 23:52:53,59
4923,2015-03-15 23:57:53,49
4924,2015-03-16 00:02:53,71
4925,2015-03-16 00:07:53,54
4926,2015-03-16 00:12:53,51
4927,2015-03-16 00:17:53,63
4928,2015-03-16 00:22:53,34
4929,2015-03-16 00:27:53,43
4930,2015-03-16 00:32:53,52
4931,2015-03-16 00:37:53,70
4932,2015-03-16 00:42:53,36
4933,2015-03-16 00:47:53,54
4934,2015-03-16 00:52:53,81
4935,2015-03-16 00:57:53,79
4936,2015-03-16 01:02:53,416
4937,2015-03-16 01:07:53,652
4938,2015-03-16 01:12:53,957
4939,2015-03-16 01:17:53,884
4940,2015-03-16 01:22:53,913
4941,2015-03-16 01:27:53,892
4942,2015-03-16 01:32:53,694
4943,2015-03-16 01:37:53,384
4944,2015-03-16 01:42:53,394
4945,2015-03-16 01:47:53,521
4946,2015-03-16 01:52:53,476
4947,2015-03-16 01:57:53,494
4948,2015-03-16 02:02:53,465
4949,2015-03-16 02:07:53,434
4950,2015-03-16 02:12:53,548
4951,2015-03-16 02:17:53,1219
4952,2015-03-16 02:22:53,1438
4953,2015-03-16 02:27:53,2019
4954,2015-03-16 02:32:53,1921
4955,2015-03-16 02:37:53,1672
4956,2015-03-16 02:42:53,1443
4957,2015-03-16 02:47:53,2481
4958,2015-03-16 02:52:53,6393
4959,2015-03-16 02:57:53,8107
4960,2015-03-16 03:02:53,5249
4961,2015-03-16 03:07:53,1596
4962,2015-03-16 03:12:53,551
4963,2015-03-16 03:17:53,283
4964,2015-03-16 03:22:53,196
4965,2015-03-16 03:27:53,197
4966,2015-03-16 03:32:53,111
4967,2015-03-16 03:37:53,151
4968,2015-03-16 03:42:53,120
4969,2015-03-16 03:47:53,101
4970,2015-03-16 03:52:53,153
4971,2015-03-16 03:57:53,136
4972,2015-03-16 04:02:53,137
4973,2015-03-16 04:07:53,109
4974,2015-03-16 04:12:53,70
4975,2015-03-16 04:17:53,97
4976,2015-03-16 04:22:53,75
4977,2015-03-16 04:27:53,181
4978,2015-03-16 04:32:53,147
4979,2015-03-16 04:37:53,142
4980,2015-03-16 04:42:53,135
4981,2015-03-16 04:47:53,126
4982,2015-03-16 04:52:53,143
4983,2015-03-16 04:57:53,109
4984,2015-03-16 05:02:53,103
4985,2015-03-16 05:07:53,124
4986,2015-03-16 05:12:53,92
4987,2015-03-16 05:17:53,98
4988,2015-03-16 05:22:53,132
4989,2015-03-16 05:27:53,113
4990,2015-03-16 05:32:53,92
4991,2015-03-16 05:37:53,74
4992,2015-03-16 05:42:53,68
4993,2015-03-16 05:47:53,96
4994,2015-03-16 05:52:53,93
4995,2015-03-16 05:57:53,125
4996,2015-03-16 06:02:53,92
4997,2015-03-16 06:07:53,75
4998,2015-03-16 06:12:53,74
4999,2015-03-16 06:17:53,54
5000,2015-03-16 06:22:53,94
5001,2015-03-16 06:27:53,51
5002,2015-03-16 06:32:53,52
5003,2015-03-16 06:37:53,38
5004,2015-03-16 06:42:53,82
5005,2015-03-16 06:47:53,62
5006,2015-03-16 06:52:53,41
5007,2015-03-16 06:57:53,40
5008,2015-03-16 07:02:53,62
5009,2015-03-16 07:07:53,37
5010,2015-03-16 07:12:53,31
5011,2015-03-16 07:17:53,46
5012,2015-03-16 07:22:53,36
5013,2015-03-16 07:27:53,33
5014,2015-03-16 07:32:53,48
5015,2015-03-16 07:37:53,10
5016,2015-03-16 07:42:53,17
5017,2015-03-16 07:47:53,36
5018,2015-03-16 07:52:53,29
5019,2015-03-16 07:57:53,28
5020,2015-03-16 08:02:53,29
5021,2015-03-16 08:07:53,23
5022,2015-03-16 08:12:53,27
5023,2015-03-16 08:17:53,16
5024,2015-03-16 08:22:53,18
5025,2015-03-16 08:27:53,16
5026,2015-03-16 08:32:53,34
5027,2015-03-16 08:37:53,37
5028,2015-03-16 08:42:53,52
5029,2015-03-16 08:47:53,33
5030,2015-03-16 08:52:53,33
5031,2015-03-16 08:57:53,43
5032,2015-03-16 09:02:53,26
5033,2015-03-16 09:07:53,41
5034,2015-03-16 09:12:53,23
5035,2015-03-16 09:17:53,29
5036,2015-03-16 09:22:53,24
5037,2015-03-16 09:27:53,50
5038,2015-03-16 09:32:53,34
5039,2015-03-16 09:37:53,43
5040,2015-03-16 09:42:53,52
5041,2015-03-16 09:47:53,65
5042,2015-03-16 09:52:53,12
5043,2015-03-16 09:57:53,54
5044,2015-03-16 10:02:53,59
5045,2015-03-16 10:07:53,43
5046,2015-03-16 10:12:53,52
5047,2015-03-16 10:17:53,37
5048,2015-03-16 10:22:53,36
5049,2015-03-16 10:27:53,25
5050,2015-03-16 10:32:53,25
5051,2015-03-16 10:37:53,56
5052,2015-03-16 10:42:53,43
5053,2015-03-16 10:47:53,48
5054,2015-03-16 10:52:53,53
5055,2015-03-16 10:57:53,35
5056,2015-03-16 11:02:53,43
5057,2015-03-16 11:07:53,48
5058,2015-03-16 11:12:53,26
5059,2015-03-16 11:17:53,57
5060,2015-03-16 11:22:53,29
5061,2015-03-16 11:27:53,41
5062,2015-03-16 11:32:53,45
5063,2015-03-16 11:37:53,50
5064,2015-03-16 11:42:53,40
5065,2015-03-16 11:47:53,54
5066,2015-03-16 11:52:53,36
5067,2015-03-16 11:57:53,49
5068,2015-03-16 12:02:53,44
5069,2015-03-16 12:07:53,56
5070,2015-03-16 12:12:53,42
5071,2015-03-16 12:17:53,40
5072,2015-03-16 12:22:53,60
5073,2015-03-16 12:27:53,38
5074,2015-03-16 12:32:53,37
5075,2015-03-16 12:37:53,29
5076,2015-03-16 12:42:53,46
5077,2015-03-16 12:47:53,42
5078,2015-03-16 12:52:53,34
5079,2015-03-16 12:57:53,77
5080,2015-03-16 13:02:53,42
5081,2015-03-16 13:07:53,68
5082,2015-03-16 13:12:53,59
5083,2015-03-16 13:17:53,37
5084,2015-03-16 13:22:53,70
5085,2015-03-16 13:27:53,42
5086,2015-03-16 13:32:53,33
5087,2015-03-16 13:37:53,51
5088,2015-03-16 13:42:53,62
5089,2015-03-16 13:47:53,41
5090,2015-03-16 13:52:53,42
5091,2015-03-16 13:57:53,69
5092,2015-03-16 14:02:53,74
5093,2015-03-16 14:07:53,45
5094,2015-03-16 14:12:53,53
5095,2015-03-16 14:17:53,67
5096,2015-03-16 14:22:53,56
5097,2015-03-16 14:27:53,38
5098,2015-03-16 14:32:53,45
5099,2015-03-16 14:37:53,59
5100,2015-03-16 14:42:53,41
5101,2015-03-16 14:47:53,43
5102,2015-03-16 14:52:53,65
5103,2015-03-16 14:57:53,74
5104,2015-03-16 15:02:53,70
5105,2015-03-16 15:07:53,55
5106,2015-03-16 15:12:53,57
5107,2015-03-16 15:17:53,46
5108,2015-03-16 15:22:53,44
5109,2015-03-16 15:27:53,55
5110,2015-03-16 15:32:53,56
5111,2015-03-16 15:37:53,44
5112,2015-03-16 15:42:53,41
5113,2015-03-16 15:47:53,65
5114,2015-03-16 15:52:53,60
5115,2015-03-16 15:57:53,311
5116,2015-03-16 16:02:53,243
5117,2015-03-16 16:07:53,89
5118,2015-03-16 16:12:53,53
5119,2015-03-16 16:17:53,69
5120,2015-03-16 16:22:53,53
5121,2015-03-16 16:27:53,66
5122,2015-03-16 16:32:53,60
5123,2015-03-16 16:37:53,46
5124,2015-03-16 16:42:53,36
